indice,formulario,entidade,ano,periodo,situacao,secao,campo,valor
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIV – INTEGRIDADE FÍSICA,"14.5 Há fluxo definido para comunicação notificação compulsória dos casos de violência autoprovocada, incluindo tentativas de suicídio e a automutilação?",Não
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIV – INTEGRIDADE FÍSICA,14.6 Houve registro de lesões corporais no período de referência?,Não
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIV – INTEGRIDADE FÍSICA,14.7 Houve registro de tortura contra *PPL no período de referência?,Não
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIV – INTEGRIDADE FÍSICA,14.8 Houve registro de maus-tratos contra *PPL no período de referência?,Não
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.1 As *PPL são cientificadas das normas disciplinares no início da execução da pena?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.2 Existe Comissão Técnica de Classificação das *PPL?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.3 Há registro de imposição de sanção disciplinar no período de referência?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.4 Há sistema de registro e controle de ocorrências e sanções aplicadas?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.4.1 Número de procedimentos concluídos no prazo legal,43
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.4.2 Número de procedimentos em que houve decurso de prazo para apuração,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.4.3 É feita a comunicação do isolamento preventivo ao Juiz da execução?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.4.4 O preso cumpre o isolamento mantendo a posse de todos os seus objetos pessoais?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.5 Foram executadas sanções coletivas no período de referência?,Não
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.6 Total de *PPL em Regime Disciplinar Diferenciado (RDD) no período de referência,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.7 Total de sanções de isolamento aplicadas no período de referência,11
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.8 Houve fugas no período de referência?,Não
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.9 Houve movimento coletivo para subverter a ordem ou a disciplina no período de referência?,Não
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.10 Houve falta grave individual no período de referência?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.10.1 Quantas ocorreram?,38
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.11 Houve apreensão de armas no período de referência?,Não
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.12 Houve apreensão de aparelhos de comunicação e/ou acessórios no período de referência?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.12.1.1.1 *PPL,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.12.1.1.2 Visitantes,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.12.1.2.1 * PPL,2
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.12.1.2.2 Visitantes,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.12.1.3.1.1 *PPL,2
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.12.1.3.1.2 Visitantes,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.12.1.3.2.1 *PPL,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.12.1.3.2.2 Visitantes,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13 Houve apreensão de drogas no período de referência?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1 Número de ocorrências de apreensão de drogas no período de referência,1
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.1.1.1 Cocaína,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.1.1.2 Crack,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.1.1.3 Maconha,1
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.1.1.4 Outros tipos de Drogas,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.1.2.1 Cocaína,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.1.2.2 Crack,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.1.2.3 Maconha,22
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.1.2.4 Outros tipos de Drogas,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.2.1.1 Cocaína,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.2.1.2 Crack,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.2.1.3 Maconha,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.2.1.4 Outros tipos de Drogas,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.2.2.1 Cocaína,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.2.2.2 Crack,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.2.2.3 Maconha,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.2.2.4 Outros tipos de Drogas,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.3.1.1 Cocaína,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.3.1.2 Crack,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.3.1.3 Maconha,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.3.1.4 Outros tipos de Drogas,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.3.2.1 Cocaína,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.3.2.2 Crack,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.3.2.3 Maconha,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.3.2.4 Outros tipos de Drogas,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.4.1.1 Cocaína,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.4.1.2 Crack,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.4.1.3 Maconha,10
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.4.1.4 Outros tipos de Drogas,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.4.2.1 Cocaína,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.4.2.2 Crack,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.4.2.3 Maconha,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XV – DISCIPLINA,15.13.1.4.2.4 Outros tipos de Drogas,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVI – VISITAS,16.1 É garantida a visitação social?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVI – VISITAS,16.1.2 É solicitado a declaração de antecedentes criminais do(a) visitante?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVI – VISITAS,16.1.3 Há controle e registro da visita social?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVI – VISITAS,16.1.4 Duração da visita social (em minutos),480
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVI – VISITAS,16.1.5 Periodicidade da visita social (em nº de dias por mês),8
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVI – VISITAS,Local,Parlatório
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVI – VISITAS,16.1.7 Há visita social por meio de videoconferência?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVI – VISITAS,16.2 Há visitação íntima?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVI – VISITAS,16.2.2 É solicitado a declaração de antecedentes criminais do(a) visitante íntimo(a)?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVI – VISITAS,16.2.3 Há controle e registro da visita íntima?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVI – VISITAS,16.2.4 Duração da visita íntima (em minutos),480
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVI – VISITAS,16.2.5 Periodicidade da visita íntima (em nº de dias por mês),8
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVI – VISITAS,16.2.7 O recebimento de visita íntima é regulamentado?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVI – VISITAS,16.2.8 São permitidas visitas íntimas às *PPL autodeclaradas LGBTI+?,"SIM, em condições especiais"
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVII – REVISTA,17.1 Há revista dos visitantes?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVII – REVISTA,17.1.1 A revista é realizada por agente do mesmo sexo?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVII – REVISTA,17.1.2 A revista em crianças e adolescentes é acompanhada por responsável?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVII – REVISTA,"17.1.3 A revista é realizada com auxílio de equipamentos eletrônicos (detectores de metais, scanners etc.)",SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVII – REVISTA,17.1.3.1 Os equipamentos eletrônicos de auxílio a revista estão em pleno funcionamento?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVII – REVISTA,17.1.4 Há revista íntima dos visitantes?,NÂO
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XVIII – MEDIDAS DE SEGURANÇA,18.1 Há *PPL submetidas a medida de segurança?,NÃO
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.1 É possibilitada às *PPL audiência especial com o(a) diretor(a) do estabelecimento prisional?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.2 É possibilitado aos oficiais de justiça ter acesso direto às *PPL?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.3 Há realização de audiência judicial por meio de videoconferência?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.4 Há redução do efetivo de servidores durante finais de semana e feriados?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.4.1 Servidores da Área Administrativa?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.4.2 Servidores da Área de Educação?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.4.3 Servidores da Área de Saúde?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.4.4 Servidores da Área de Segurança?,Não
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,"19.5 É permitido às *PPL acesso a meios de informação (TV, rádio, jornal, revista etc.)?",Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,Taiúva,SP,1º Sem. (Julho) / 2026,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.6 É permitido às *PPL o envio e o recebimento de correspondência externa escrita?,Sim
